918.6879	0.0363
918.929	0.0362
919.17	0.0361
919.4111	0.036
919.6522	0.0358
919.8932	0.0355
920.1343	0.0353
920.3754	0.0352
920.6164	0.0351
920.8575	0.0349
921.0985	0.0346
921.3396	0.0344
921.5806	0.0343
921.8217	0.0342
922.0627	0.0341
922.3038	0.0339
922.5449	0.0337
922.7859	0.0335
923.027	0.0334
923.2681	0.0334
923.5092	0.0331
923.7502	0.0328
923.9913	0.0325
924.2324	0.0324
924.4734	0.0324
924.7145	0.0323
924.9555	0.032
925.1966	0.0317
925.4376	0.0315
925.6787	0.0314
925.9198	0.0313
926.1608	0.0311
926.4019	0.0308
926.6429	0.0305
926.884	0.0303
927.1251	0.0302
927.3661	0.0302
927.6072	0.03
927.8483	0.0297
928.0894	0.0295
928.3304	0.0294
928.5715	0.0293
928.8125	0.0291
929.0536	0.0288
929.2946	0.0286
929.5357	0.0285
929.7767	0.0285
930.0178	0.0283
930.2589	0.028
930.4999	0.0277
930.741	0.0275
930.9821	0.0275
931.2231	0.0275
931.4642	0.0273
931.7053	0.0271
931.9464	0.0268
932.1874	0.0266
932.4285	0.0265
932.6695	0.0263
932.9106	0.0261
933.1516	0.0259
933.3927	0.0258
933.6338	0.0257
933.8748	0.0256
934.1159	0.0254
934.3569	0.025
934.598	0.0248
934.8391	0.0246
935.0801	0.0245
935.3212	0.0243
935.5623	0.0241
935.8033	0.0238
936.0444	0.0237
936.2855	0.0236
936.5265	0.0235
936.7676	0.0233
937.0086	0.0231
937.2497	0.023
937.4907	0.023
937.7318	0.023
937.9729	0.0228
938.2139	0.0226
938.455	0.0223
938.696	0.0222
938.9371	0.0221
939.1782	0.022
939.4193	0.0218
939.6603	0.0215
939.9014	0.0213
940.1425	0.0212
940.3835	0.0211
940.6246	0.0209
940.8656	0.0207
941.1067	0.0205
941.3478	0.0204
941.5888	0.0203
941.8299	0.0201
942.0709	0.0198
942.312	0.0195
942.553	0.0194
942.7941	0.0194
943.0352	0.0193
943.2762	0.0192
943.5173	0.0189
943.7584	0.0187
