wavenumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1848.09,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1850.14,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000014,0.000016
1851.85,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000014,0.000016
1853.91,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000014,0.000015
1855.98,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000014,0.000015
1858.05,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000012,0.000013,0.000014,0.000015
1860.12,-0.000001,-0.000001,-0.000002,0.000001,0.000002,0.000003,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000009,0.000009,0.000010
1861.85,-0.000001,-0.000001,-0.000002,0.000001,0.000002,0.000003,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000009,0.000009,0.000010
1863.93,-0.000001,-0.000001,-0.000002,0.000001,0.000002,0.000003,0.000004,0.000005,0.000005,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000009,0.000009,0.000010
1866.02,-0.000002,-0.000003,-0.000004,-0.000001,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000013
1868.11,-0.000002,-0.000003,-0.000004,-0.000001,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000013
1869.86,-0.000002,-0.000003,-0.000004,-0.000001,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1871.96,-0.000002,-0.000003,-0.000004,-0.000001,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1874.06,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000013
1876.17,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000013
1877.93,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012,0.000012,0.000013
1880.05,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000010,0.000011,0.000011,0.000011,0.000012,0.000013
1882.18,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1883.95,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1886.08,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1887.86,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1890.00,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000011,0.000011,0.000012,0.000013
1892.15,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1893.94,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1896.09,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000010,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1897.89,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1900.06,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1901.86,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1904.04,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1905.85,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1908.03,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000011,0.000010,0.000011,0.000012,0.000013
1909.85,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013
1912.05,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013
1913.88,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000007,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013
1916.08,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013
1917.91,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013
1920.12,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000012
1921.97,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000012
1923.82,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000012
1926.04,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000012,0.000012
1927.90,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012
1930.13,-0.000002,-0.000003,-0.000004,-0.000002,0.000000,0.000002,0.000005,0.000006,0.000006,0.000007,0.000009,0.000009,0.000009,0.000010,0.000010,0.000011,0.000011,0.000012
1931.99,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1933.86,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1936.11,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1937.98,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000003,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1939.86,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1942.12,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1944.01,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1945.90,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000004,0.000005,0.000005
1948.18,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1950.08,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1951.98,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000005,0.000005,0.000005
1953.89,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000004,0.000005,0.000005
1956.18,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000004,0.000005,0.000005
1958.10,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,0.000000,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000005,0.000004,0.000004,0.000005,0.000005
1960.02,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1961.94,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1963.86,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1966.18,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1968.12,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1970.06,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1972.00,-0.000002,-0.000003,-0.000004,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005,0.000005
1973.94,-0.000002,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000005
1975.89,-0.000002,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1977.85,-0.000002,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1979.81,-0.000002,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1982.16,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1984.13,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1986.10,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000004,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1988.07,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1990.05,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1992.03,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1994.02,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000005
1996.01,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004
1998.00,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000002,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004
2000.00,-0.000003,-0.000003,-0.000005,-0.000003,-0.000002,-0.000001,0.000002,0.000002,0.000002,0.000002,0.000003,0.000004,0.000003,0.000004,0.000004,0.000004,0.000004,0.000004
