wavenumber_cm1,absorbance_input,experimental_transmittance,n_film,k_film,theoretical_transmittance,fresnel_correction_amplitude,transmittance_residual
620.494,0.0159,0.9640509790107473,1.7598240643045533,0.09130040743997377,0.9640509790879658,0.9959407481354164,-7.721845385333381e-11
620.735,0.0165,0.9627200129733199,1.7545187983864725,0.0954040050700603,0.9627200143185032,0.9958958801261968,-1.3451832980848621e-09
620.9761,0.0167,0.9622767660923995,1.7476197275780239,0.09732249991157371,0.9622767658106973,0.9959705132832667,2.8170221710865917e-10
621.2172,0.0162,0.963385266142351,1.7398954429449127,0.09515474906007039,0.9633852671670686,0.9962126587953436,-1.0247176440714156e-09
621.4583,0.0148,0.9664958643142137,1.7347920974814874,0.08730170202494558,0.9664958639189225,0.9966022652623017,3.952912441818057e-10
621.6993,0.0132,0.9700631337839569,1.7376566815937393,0.0774401008200849,0.970063134744945,0.9969077514221627,-9.6098806690037e-10
621.9404,0.0127,0.9711806033832928,1.7474396271185142,0.0734773489337986,0.9711806031593901,0.9968687907764975,2.2390267417904397e-10
622.1815,0.0137,0.9689469499787371,1.7560767928370913,0.07847995249994441,0.9689469512939041,0.9965054226467315,-1.315166975324189e-09
622.4225,0.0151,0.965828463162061,1.757527204493736,0.08654649260466009,0.9658284631799312,0.9961614952843894,-1.7870260826668982e-11
622.6636,0.016,0.9638290236239705,1.7540584982496965,0.09220094585057459,0.9638290249622119,0.9960160272961898,-1.3382414065787884e-09
622.9046,0.0161,0.9636071193384268,1.7480681682369292,0.0934131359427632,0.9636071190984165,0.9960959374075304,2.4001034493181805e-10
623.1457,0.0154,0.9651615228750958,1.7438039444688593,0.0896868370395647,0.9651615239776465,0.9963230500380544,-1.102550717391182e-09
623.3868,0.0144,0.9673864499689512,1.7438372504894164,0.08372080168728645,0.9673864497025504,0.9965442609501672,2.664007903163679e-10
623.6278,0.0137,0.9689469499787371,1.748834055644228,0.07903677385884392,0.9689469511371388,0.9966208248948325,-1.1584017078902775e-09
623.8689,0.0139,0.9685008361475425,1.7563543770661523,0.07941094863118582,0.9685008361141715,0.99645460138704,3.337097265188049e-11
624.1099,0.0149,0.9662733460365993,1.7610342740174345,0.08475834584658133,0.966273347561577,0.9961480286313543,-1.5249776996739683e-09
624.351,0.0158,0.9642729855105249,1.7605147587771708,0.09006417741986997,0.9642729856014924,0.9959503572252563,-9.096756681259421e-11
624.592,0.016,0.9638290236239705,1.7581800804319125,0.09146083332089554,0.9638290250842265,0.9959448201156595,-1.4602560272081178e-09
624.8331,0.0158,0.9642729855105249,1.7582393865077584,0.09024306774780497,0.9642729855298521,0.995989205133303,-1.9327206501884575e-11
625.0742,0.0159,0.9640509790107473,1.7613931721776286,0.0904482411063533,0.9640509805788244,0.9959120908784992,-1.5680771126014292e-09
625.3152,0.0165,0.9627200129733199,1.7635451863828309,0.09369073496270654,0.9627200131408308,0.9957371133395561,-1.6751089404465347e-10
625.5563,0.017,0.9616122783836646,1.7635344357364153,0.09658560066043734,0.9616122800188546,0.9956227703167447,-1.6351899834177175e-09
